"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1874750";"CINEPAZIDE";"4";"417.51";"0";"1.49";"Cinepazide";"COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC";"Hit score";"'='";"0.05308";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL597";"PHENTOLAMINE";"4";"281.36";"0";"2.84";"Phentolamine";"Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1";"Hit score";"'='";"0.06841";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200810";"DOXERCALCIFEROL";"4";"412.66";"1";"6.61";"doxercalciferol";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O";"Hit score";"'='";"0.4621";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL855";"TRIPROLIDINE";"4";"278.40";"0";"3.92";"Triprolidine";"Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1";"Hit score";"'='";"0.01384";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL169901";"DEBRISOQUIN";"4";"175.24";"0";"0.94";"debrisoquin";"N=C(N)N1CCc2ccccc2C1";"Hit score";"'='";"0.1524";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1118";"DESVENLAFAXINE";"4";"263.38";"0";"2.73";"Desvenlafaxine";"CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1";"Hit score";"'='";"0.0828";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2110829";"DETOMIDINE";"0";"186.26";"0";"2.62";"Detomidine";"Cc1cccc(Cc2c[nH]cn2)c1C";"Hit score";"'='";"0.2278";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL90568";"DIOSMETIN";"0";"300.27";"0";"2.59";"Diosmetin";"COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O";"Hit score";"'='";"0.3872";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL4303330";"";"0";"244.38";"0";"3.83";"DIPT";"CC(C)N(CCc1c[nH]c2ccccc12)C(C)C";"Hit score";"'='";"0.03523";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1492500";"DOTHIEPIN";"4";"295.45";"0";"4.68";"dosulepin";"CN(C)CC/C=C1\c2ccccc2CSc2ccccc21";"Hit score";"'='";"0.2581";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL713";"ENTECAVIR";"4";"277.28";"0";"-0.83";"Entecavir";"C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO";"Hit score";"'='";"0.1346";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL349605";"E968";"0";"122.12";"0";"-2.31";"Erythritol";"OC[C@H](O)[C@H](O)CO";"Hit score";"'='";"0.1573";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL18";"ETHOXZOLAMIDE";"4";"258.32";"0";"1.34";"Ethoxzolamide";"CCOc1ccc2nc(S(N)(=O)=O)sc2c1";"Hit score";"'='";"0.09234";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL32800";"FENOTEROL";"4";"303.36";"0";"2.06";"Fenoterol";"CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1";"Hit score";"'='";"-0.1459";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3989731";"GEPEFRINE";"0";"151.21";"0";"1.28";"gepefrine";"C[C@H](N)Cc1cccc(O)c1";"Hit score";"'='";"0.2051";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200560";"GUANABENZ ACETATE";"4";"291.14";"0";"1.81";"guanaben-acetate";"CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl";"Hit score";"'='";"-0.01672";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL399121";"HESPERETIN";"0";"302.28";"0";"2.52";"Hesperetin";"COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O";"Hit score";"'='";"0.1002";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL443605";"HEXYLRESORCINOL";"4";"194.27";"0";"3.22";"Hexylresorcinol";"CCCCCCc1ccc(O)cc1O";"Hit score";"'='";"0.2337";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL434";"ISOPROTERENOL";"4";"211.26";"0";"1.13";"isoprenaline";"CC(C)NCC(O)c1ccc(O)c(O)c1";"Hit score";"'='";"0.1056";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1201274";"LEVOBETAXOLOL";"4";"307.43";"0";"2.39";"Levobetaxolol";"CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1";"Hit score";"'='";"0.4949";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL561";"LOMEFLOXACIN";"4";"351.35";"0";"1.80";"lomefloxacin";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21";"Hit score";"'='";"0.1087";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1625607";"MEBHYDROLIN";"4";"276.38";"0";"3.68";"Mebhydrolin";"CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1";"Hit score";"'='";"0.1177";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL229128";"MEPHENESIN";"4";"182.22";"0";"0.73";"mephenesin";"Cc1ccccc1OCC(O)CO";"Hit score";"'='";"0.0981";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL314437";"MEPTAZINOL";"4";"233.35";"0";"3.16";"meptazinol";"CCC1(c2cccc(O)c2)CCCCN(C)C1";"Hit score";"'='";"0.2466";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1201764";"FESOTERODINE";"4";"411.59";"1";"5.38";"Fesoterodine";"CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1";"Hit score";"'='";"0.03098";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200963";"BIMATOPROST";"4";"415.57";"0";"3.15";"Bimatoprost";"CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1";"Hit score";"'='";"0.186";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL9967";"PIRENZEPINE";"4";"351.41";"0";"1.56";"Pirenzepine";"CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1";"Hit score";"'='";"0.1961";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL37390";"PROXYPHYLLINE";"4";"238.25";"0";"-1.19";"proxyphylline";"CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C";"Hit score";"'='";"0.05419";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1592";"QUINAPRIL";"4";"438.52";"0";"2.57";"Quinapril";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O";"Hit score";"'='";"0.1";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL53";"APOMORPHINE";"4";"267.33";"0";"2.85";"R-(-)-Apomorphine";"CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3";"Hit score";"'='";"0.158";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL13779";"CARBADOX";"0";"262.23";"0";"-0.20";"carbadox";"COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]";"Hit score";"'='";"0.1317";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL27810";"CELIPROLOL";"4";"379.50";"0";"2.89";"celiprolol";"CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1";"Hit score";"'='";"0.5089";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200430";"ESTRADIOL ACETATE";"4";"314.43";"0";"3.83";"β-Estradiol 17-Acetate";"CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12";"Hit score";"'='";"0.08004";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
